2018-03-23 08:37:59 [main:0]-[INFO] Root WebApplicationContext: initialization started
2018-03-23 08:38:13 [main:14286]-[INFO] Mapped "{[/pub/goods/like],methods=[POST],produces=[application/x-www-form-urlencoded;charset=utf-8]}" onto public java.lang.String com.zd.aoding.outsourcing.web.controllerApi.app.pub.GoodsPubController.goodsLike(java.lang.String,java.lang.String,java.lang.String,javax.servlet.http.HttpServletRequest)
2018-03-23 08:38:13 [main:14287]-[INFO] Mapped "{[/pub/goodsModel/index],methods=[POST],produces=[application/x-www-form-urlencoded;charset=utf-8]}" onto public java.lang.String com.zd.aoding.outsourcing.web.controllerApi.app.pub.ModelPubController.getIndex(java.lang.String,java.lang.String,javax.servlet.http.HttpServletRequest)
2018-03-23 08:38:13 [main:14291]-[INFO] Mapped "{[/pub/region],methods=[POST],produces=[application/x-www-form-urlencoded;charset=utf-8]}" onto public java.lang.String com.zd.aoding.outsourcing.web.controllerApi.app.pub.RegionPubController.getRegionList(java.lang.String,javax.servlet.http.HttpServletRequest)
2018-03-23 08:38:14 [main:14292]-[INFO] Mapped "{[/pub/region/detail],methods=[POST],produces=[application/x-www-form-urlencoded;charset=utf-8]}" onto public java.lang.String com.zd.aoding.outsourcing.web.controllerApi.app.pub.RegionPubController.regionDetail(java.lang.String,javax.servlet.http.HttpServletRequest)
2018-03-23 08:38:14 [main:14293]-[INFO] Mapped "{[/pub/regionLike],methods=[POST],produces=[application/x-www-form-urlencoded;charset=utf-8]}" onto public java.lang.String com.zd.aoding.outsourcing.web.controllerApi.app.pub.RegionPubController.regionLike(java.lang.String,javax.servlet.http.HttpServletRequest)
2018-03-23 08:38:14 [main:14295]-[INFO] Mapped "{[/pub/login],methods=[POST || GET],produces=[application/x-www-form-urlencoded;charset=utf-8]}" onto public java.lang.String com.zd.aoding.outsourcing.web.controllerApi.app.pub.UserLoginPubController.login(java.lang.String,java.lang.String,java.lang.String,java.lang.String,javax.servlet.http.HttpServletRequest)
2018-03-23 08:38:14 [main:14295]-[INFO] Mapped "{[/pub/logoff],methods=[POST || GET],produces=[application/x-www-form-urlencoded;charset=utf-8]}" onto public java.lang.String com.zd.aoding.outsourcing.web.controllerApi.app.pub.UserLoginPubController.logoff(javax.servlet.http.HttpServletRequest)
2018-03-23 08:38:14 [main:14296]-[INFO] Mapped "{[/pub/checkRechangePasswordCode],methods=[POST],produces=[application/x-www-form-urlencoded;charset=utf-8]}" onto public java.lang.String com.zd.aoding.outsourcing.web.controllerApi.app.pub.UserLoginPubController.changePassword(java.lang.String,java.lang.String,javax.servlet.http.HttpServletRequest)
2018-03-23 08:38:14 [main:14297]-[INFO] Mapped "{[/pub/rechangePasswordByPhoneCode],methods=[POST],produces=[application/x-www-form-urlencoded;charset=utf-8]}" onto public java.lang.String com.zd.aoding.outsourcing.web.controllerApi.app.pub.UserLoginPubController.changePassword(java.lang.String,java.lang.String,java.lang.String,javax.servlet.http.HttpServletRequest)
2018-03-23 08:38:14 [main:14297]-[INFO] Mapped "{[/pub/rechangePasswordCode],methods=[POST],produces=[application/x-www-form-urlencoded;charset=utf-8]}" onto public java.lang.String com.zd.aoding.outsourcing.web.controllerApi.app.pub.UserLoginPubController.rechangePasswordCode(java.lang.String,javax.servlet.http.HttpServletRequest)
2018-03-23 08:38:14 [main:14299]-[INFO] Mapped "{[/pub/regUser],methods=[POST],produces=[application/x-www-form-urlencoded;charset=utf-8]}" onto public java.lang.String com.zd.aoding.outsourcing.web.controllerApi.app.pub.UserRegisterPubController.regUser(java.lang.String,java.lang.String,java.lang.String,java.lang.String,javax.servlet.http.HttpServletRequest)
2018-03-23 08:38:14 [main:14300]-[INFO] Mapped "{[/pub/cehckPhoneHadUsed],methods=[POST],produces=[application/x-www-form-urlencoded;charset=utf-8]}" onto public java.lang.String com.zd.aoding.outsourcing.web.controllerApi.app.pub.UserRegisterPubController.cehckPhoneHadUsed(java.lang.String,javax.servlet.http.HttpServletRequest)
2018-03-23 08:38:14 [main:14300]-[INFO] Mapped "{[/pub/phoneRegCode],methods=[POST],produces=[application/x-www-form-urlencoded;charset=utf-8]}" onto public java.lang.String com.zd.aoding.outsourcing.web.controllerApi.app.pub.UserRegisterPubController.phoneRegCode(java.lang.String,javax.servlet.http.HttpServletRequest)
2018-03-23 08:38:14 [main:14301]-[INFO] Mapped "{[/ad/version/fineVersion],methods=[POST],produces=[application/x-www-form-urlencoded;charset=utf-8]}" onto public java.lang.String com.zd.aoding.outsourcing.web.controllerApi.app.pub.VersionController.fineVersion(javax.servlet.http.HttpServletRequest,java.lang.String)
2018-03-23 08:38:14 [main:14303]-[INFO] Mapped "{[/user/accountReferee/getPage],methods=[POST],produces=[application/x-www-form-urlencoded;charset=utf-8]}" onto public java.lang.String com.zd.aoding.outsourcing.web.controllerApi.app.user.AccountRefereeUserController.getAddress(java.lang.String,java.lang.String,javax.servlet.http.HttpServletRequest)
2018-03-23 08:38:14 [main:14303]-[INFO] Mapped "{[/user/accountReferee/getPageTwo],methods=[POST],produces=[application/x-www-form-urlencoded;charset=utf-8]}" onto public java.lang.String com.zd.aoding.outsourcing.web.controllerApi.app.user.AccountRefereeUserController.accountReferee(java.lang.String,java.lang.String,java.lang.String,javax.servlet.http.HttpServletRequest)
2018-03-23 08:38:14 [main:14307]-[INFO] Mapped "{[/user/address/getPage],methods=[POST],produces=[application/x-www-form-urlencoded;charset=utf-8]}" onto public java.lang.String com.zd.aoding.outsourcing.web.controllerApi.app.user.AddressUserController.getAddress(java.lang.String,java.lang.String,javax.servlet.http.HttpServletRequest)
2018-03-23 08:38:14 [main:14307]-[INFO] Mapped "{[/user/address/default],methods=[POST],produces=[application/x-www-form-urlencoded;charset=utf-8]}" onto public java.lang.String com.zd.aoding.outsourcing.web.controllerApi.app.user.AddressUserController.setDefault(java.lang.String,javax.servlet.http.HttpServletRequest)
2018-03-23 08:38:14 [main:14308]-[INFO] Mapped "{[/user/address/add],methods=[POST],produces=[application/x-www-form-urlencoded;charset=utf-8]}" onto public java.lang.String com.zd.aoding.outsourcing.web.controllerApi.app.user.AddressUserController.addAddress(java.lang.String,com.zd.aoding.outsourcing.weChat.api.bean.dataObject.UserAddressDO,javax.servlet.http.HttpServletRequest)
